JR2000_00.smf,4,color exists,12,6,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,4,color exists,12,7,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,8,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,9,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,10,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,11,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,12,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,13,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,14,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,15,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,16,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,17,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,18,1,1,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,19,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,20,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,21,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,22,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,23,1,1,0,1,1.0,1.0,1.0,0.75,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,24,1,1,0,1,1.0,1.0,1.0,0.25,0,0.0,0.0,0.0,1,-1,
JR2000_00.smf,0,color not exists,12,25,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,4,color exists,12,26,1,1,0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_00.smf,0,color not exists,12,27,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,-1,color not exists,0,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,1,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,2,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,3,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,4,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,5,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,6,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,7,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,0,1,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,1,1,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,2,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,3,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,4,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,5,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,4,color exists,8,6,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,4,color exists,8,7,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,8,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,9,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,10,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,11,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,12,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,13,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,14,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,15,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,16,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,17,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,18,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,19,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,20,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,21,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,22,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,0,color not exists,8,23,1,1,0,1,1.0,1.0,1.0,0.25,0,0.0,0.0,0.0,1,-1,
JR2000_01.smf,0,color not exists,8,24,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_01.smf,4,color exists,8,25,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,-1,color not exists,0,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,1,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,2,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,3,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,4,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,5,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,6,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,7,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,0,1,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,1,1,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,2,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,3,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,4,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,5,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,4,color exists,8,6,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,7,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,8,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,9,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,10,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,11,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,4,color exists,8,12,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,13,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,14,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,15,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,16,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,17,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,18,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,19,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,20,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,21,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,22,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,23,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,24,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,25,1,1,0,1,1.0,1.0,1.0,0.25,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,26,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,4,color exists,8,27,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,28,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,29,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,8,30,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,8,31,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_02.smf,0,color not exists,9,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_02.smf,0,color not exists,10,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,-1,color not exists,0,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,1,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,2,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,3,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,4,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,5,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,6,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,7,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,0,1,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,1,1,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,2,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,3,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,4,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,5,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,4,color exists,8,6,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,7,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,4,color exists,8,8,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,9,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,10,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,11,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,12,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,4,color exists,8,13,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,14,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,15,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,16,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,17,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,18,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,19,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,20,1,0,0,0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,21,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,22,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,23,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,24,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,25,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,26,1,1,0,1,1.0,1.0,1.0,0.25,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,27,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,4,color exists,8,28,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,29,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,30,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,8,31,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,8,32,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
JR2000_03.smf,0,color not exists,9,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
JR2000_03.smf,0,color not exists,10,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
H2000_Track.smf,-1,color not exists,0,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1000,
H2000_Track.smf,0,color not exists,1,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1001,
H2000_Track.smf,0,color not exists,4,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1004,
H2000_Track.smf,0,color not exists,5,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1005,
H2000_Track.smf,0,color not exists,2,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1002,
H2000_Track.smf,0,color not exists,3,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1003,
H2000_Track.smf,0,color not exists,6,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1006,
H2000_Track.smf,0,color not exists,7,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1007,
H2000_Track.smf,0,color not exists,8,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track.smf,0,color not exists,8,1,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track.smf,0,color not exists,8,2,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track.smf,0,color not exists,8,3,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track.smf,0,color not exists,8,4,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track.smf,0,color not exists,8,5,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track_N.smf,-1,color not exists,0,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1000,
H2000_Track_N.smf,0,color not exists,1,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1001,
H2000_Track_N.smf,0,color not exists,4,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1004,
H2000_Track_N.smf,0,color not exists,5,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1005,
H2000_Track_N.smf,0,color not exists,2,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1002,
H2000_Track_N.smf,0,color not exists,3,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1003,
H2000_Track_N.smf,0,color not exists,6,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1006,
H2000_Track_N.smf,0,color not exists,7,0,1,0,0,0,1.0,0.5,0.0,1.0,0,1.0,0.3,0.0,1,1007,
H2000_Track_N.smf,0,color not exists,8,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track_N.smf,0,color not exists,8,1,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track_N.smf,0,color not exists,8,2,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track_N.smf,0,color not exists,8,3,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track_N.smf,0,color not exists,8,4,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
H2000_Track_N.smf,0,color not exists,8,5,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,-1,
KIN_ST00_L8.smf,-1,color not exists,8,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,2,-1,
KIN_ST00_L8.smf,0,color not exists,8,1,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,8,2,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,2,-1,
KIN_ST00_L8.smf,0,color not exists,8,3,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,2,-1,
KIN_ST00_L8.smf,0,color not exists,8,4,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,8,5,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,8,6,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,8,7,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,8,8,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,0,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,0,1,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,0,2,1,0,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.8,0,-1,
KIN_ST00_L8.smf,0,color not exists,0,3,1,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,-1,-1,
KIN_ST00_L8.smf,0,color not exists,0,4,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,1,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,1,1,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,1,2,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,1,3,1,0,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.8,0,-1,
KIN_ST00_L8.smf,0,color not exists,1,4,1,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,-1,-1,
KIN_ST00_L8.smf,0,color not exists,1,5,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,2,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,2,1,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,2,2,1,0,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.8,0,-1,
KIN_ST00_L8.smf,0,color not exists,2,3,1,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,-1,-1,
KIN_ST00_L8.smf,0,color not exists,2,4,1,1,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
KIN_ST00_L8.smf,0,color not exists,3,0,1,0,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-1,
